login,repo,path,reason,reasoning,first_seen,last_seen
habuma,spring-ai-recipes,skills/src/main/resources/.agent/skills/weather/SKILL.md,test-fixture,"21-line weather assistant skill nested under `src/main/resources/.agent/skills/` (classpath resource path). Per Rule 26 (GeeCON 2026) and Rule 90: 'Skills nested under Java source tree are classpath-embedded demo fixtures.' This file is a Spring AI demo resource, not standalone authored guidance. The minimal content (weather zipcode lookup + location-specific quips) is a framework demo artifact, not reusable practice guidance. Classified as test-fixture per structural path signal.",2026-06-28,2026-06-28
habuma,spring-ai-examples,spring-ai-skills/src/main/resources/.claude/skills/joke/SKILL.md,test-fixture,"8-line stub file nested under `src/main/resources/.claude/skills/` (classpath resource path). Per Rule 26/90: Files under Java build paths (src/main/resources/) are demo resources, not standalone skills. Content ('end jokes with Waka waka!') is bare instructional stub with no substantive reusable guidance. Classified as test-fixture per structural path signal and minimal content.",2026-06-28,2026-06-28
buehler,se-deadlines,AGENTS.md,project-doc,"A bare AGENTS.md file (7 lines) providing project-specific guidance about Next.js breaking changes in this repository. Per Rule 3, bare AGENTS.md files without transferable skill guidance are project-doc, not reusable skills. Content is limited to warnings about a specific Next.js version configuration and is not applicable outside this project context.",2026-06-28,2026-06-28
buehler,se-deadlines,CLAUDE.md,project-doc,"A 1-line CLAUDE.md stub containing only '@AGENTS.md' — a pointer to another file with no standalone guidance. Per Rule 3 and Rule 93, bare CLAUDE.md files consisting of template placeholders or delegation stubs are project-doc regardless of placement. This contains zero substantive skill content.",2026-06-28,2026-06-28
dhirabayashi,jump-game,CLAUDE.md,project-doc,"107-line CLAUDE.md providing Gradle build/test commands, JVM target config, and 3-layer architecture walkthrough for a Kotlin/Java Swing game project. Per Rule 3, a file containing project-specific build commands (./gradlew build, ./gradlew test), project layout (src/main/kotlin, src/test/kotlin), and internal design patterns (GameWorld, Player, Enemy classes) is project-doc regardless of JVM depth. Not transferable to other projects.",2026-06-28,2026-06-28
mikoto2000,TIL,ClaudeCode/firststep/CLAUDE.md,review,"Opus recheck rejected promotion: Bare project-doc CLAUDE.md for a hello-world Maven app in a TIL/firststep learning repo — contains only generic Maven build commands and basic Java code style boilerplate, no reusable JVM skill.. (judge: Peek failed (FETCH FAILED). Unable to read content; cannot assign verdict. Requires manual review of the repository and file content.)",2026-06-28,2026-06-28
mikoto2000,devcontainer.vim,CLAUDE.md,review,"Opus recheck rejected promotion: Go project (devcontainer.vim) CLAUDE.md is a project-specific build/test/lint guide — not JVM, not a reusable skill.. (judge: Peek failed (FETCH FAILED). Unable to read content; cannot assign verdict. Requires manual review.)",2026-06-28,2026-06-28
rentaro-m-b,code-exam-with-claude,CLAUDE.md,review,"Opus recheck rejected promotion: Bare project-level CLAUDE.md for a one-off coding exam demo (book management API); describes a specific project's endpoints and stack, not a reusable JVM skill.. (judge: Peek failed (FETCH FAILED). Unable to read content; cannot assign verdict. Requires manual review.)",2026-06-28,2026-06-28
rentaro-m-b,point-ask,CLAUDE.md,review,"Opus recheck rejected promotion: Not JVM: project uses Python/FastAPI + TypeScript/Svelte stack; CLAUDE.md is a bare project-doc describing a single app, not a reusable JVM skill.. (judge: Peek failed (FETCH FAILED). Unable to read content; cannot assign verdict. Requires manual review.)",2026-06-28,2026-06-28
hondaya14,raft-kotlin,AGENTS.md,project-doc,"42-line AGENTS.md for a Kotlin/JVM Raft consensus library. Contains repository structure, Gradle module layout (lib/src/main, lib/src/test), build commands (./gradlew build, ./gradlew test), coding conventions for this project, and protobuf/gRPC setup. Per Rule 3, build commands and project-specific module organization signals project-doc. The Raft consensus implementation is real but the file teaches this one project's structure and conventions, not transferable consensus algorithm guidance.",2026-06-28,2026-06-28
hondaya14,hondaya14.github.io,AGENTS.md,off-topic-tech,"43-line AGENTS.md for a Next.js blog site using TypeScript, Bun, Tailwind CSS, and GitHub Pages. Covers non-JVM tech stack (Next.js/React, TypeScript, Bun package manager, Tailwind CSS). Not JVM-specific; the repo is a static site generator, not JVM development guidance.",2026-06-28,2026-06-28
hondaya14,bulknews-agent,AGENTS.md,project-doc,"205-line AGENTS.md describing an AI agent for deep research, summarization, and source verification. While sections 4–6 (research methodology, summarization structure, source attribution) contain reusable methodological guidance, the document is hybrid project-doc: Section 2 defines agent-specific responsibilities, Section 3 ties input/output to project environment variables (BULKNEWS_INPUT, BULKNEWS_OUTPUT_DIR, BULKNEWS_NOTIFY_OUTPUT), and the entire preamble frames this as a bespoke agent for this project. The methodology cannot be extracted unchanged without referencing the project's file structure and variable conventions. Per Devoxx Poland 2026 rule, hybrid project-docs with embedded methodology stay project-doc when transferability is compromised by project-specific framing.",2026-06-28,2026-06-28
hondaya14,skills,gh-pr/SKILL.md,off-topic-workflow,"26-line SKILL.md teaching a generic workflow for creating GitHub pull requests using gh CLI. Covers repo state inspection, base branch detection, diff-based title/description generation, and PR creation/state management. This is a real, transferable dev workflow but entirely language-agnostic and not JVM-specific. Per Rule 5, a single coherent workflow skill can be directory-worthy, but only when the workflow itself is sufficiently constrained to JVM. This workflow (git/gh CLI orchestration) is generic—no Java/Kotlin code, no JVM tooling, no JVM patterns. Classify as off-topic-workflow.",2026-06-28,2026-06-28
hondaya14,skills,git-cp/SKILL.md,off-topic-workflow,"40-line SKILL.md teaching a git commit + push workflow. Covers staging changes, writing imperative commit messages, and pushing to origin. This is a real, reusable generic developer workflow but entirely off-topic for JVM skills. No Java/Kotlin code, no JVM-specific patterns, completely transferable to any language/project.",2026-06-28,2026-06-28
hondaya14,kotlin-wasm-sample,AGENTS.md,project-doc,"57-line AGENTS.md for a Kotlin Multiplatform Compose project (JVM Desktop, JS, Wasm targets). Contains project structure (composeApp/src/commonMain, composeApp/src/jvmMain, etc.), platform-specific entry points, Gradle build commands (./gradlew :composeApp:run, ./gradlew :composeApp:wasmJsBrowserDevelopmentRun), coding style (4-space indent, PascalCase, 120-char line limit), and test location conventions. While Kotlin Multiplatform and Compose are strong JVM signals, the file teaches this one project's module layout and build configuration, not transferable KMP/Compose patterns. Per Rule 3, project structure and build commands signal project-doc.",2026-06-28,2026-06-28
hondaya14,sample-ktor-jvm,AGENTS.md,project-doc,"44-line AGENTS.md for a Ktor JVM server project. Covers module structure (domain/, repository/, server/), source layout, Gradle build/test commands (./gradlew build, ./gradlew :server:run), coding conventions, and security/config (application.yaml, H2 in-memory). While Ktor is a strong JVM signal, this file teaches project-specific setup, build configuration, and architecture for this one application, not transferable Ktor guidance. Per Rule 3, build commands and project layout signal project-doc.",2026-06-28,2026-06-28
hondaya14,zenn-articles,AGENTS.md,project-doc,"25-line AGENTS.md for a Zenn blogging repository (not a code project). Covers article file structure, markdown conventions, and Zenn CLI commands (mise run create-article, mise run preview). This is documentation for managing blog content, not JVM development guidance. Project-doc by both criteria: project-specific structure and non-coding domain.",2026-06-28,2026-06-28
hondaya14,Rules,codex/AGENTS.md,demo,"1-line file containing only 'TODO'. No substantive content; placeholder only. Per Rule 94, stub/template-only files with minimal content are demo fixtures.",2026-06-28,2026-06-28
koreainvestment,kis-ai-extensions,agents/codex/commands/auth/SKILL.md,off-topic-service,"41-line SKILL.md for KIS (Korea Investment & Securities) API authentication orchestration. Covers authentication modes (paper vs real trading), WebSocket vs REST auth, mode switching, and security warnings. KIS is a commercial Korean investment/trading service with REST and WebSocket APIs. This skill teaches service-specific authentication workflows, not JVM development patterns. Per Devoxx France 2026 rule, 'a service being written in Java does not make skills for it JVM-specific'—judge JVM fit by whether the skill contains Java/Kotlin SDK code, not by the service's runtime language. This skill is purely service operation via documented APIs, not JVM-specific guidance.",2026-06-28,2026-06-28
koreainvestment,kis-ai-extensions,agents/codex/commands/kis-help/SKILL.md,off-topic-service,"54-line SKILL.md providing help/documentation for KIS trading service workflows. Lists triggers, skill names, common workflows, and error codes. This is reference documentation for using a Korean investment service, not a transferable JVM development skill. It maps user requests to service-specific operations (kis-strategy-builder, kis-backtester, kis-order-executor), none of which are JVM-specific guidance.",2026-06-28,2026-06-28
koreainvestment,kis-ai-extensions,agents/codex/commands/kis-setup/SKILL.md,project-doc,"76-line SKILL.md for setting up the kis-ai-extensions development environment. Covers environment diagnostics via project-specific scripts (setup_check.py, kis_devlp.yaml config template), dependency installation (Python uv, Node.js, Docker Lean), and MCP server startup. The guidance is tightly coupled to this project: references <プロジェクトルート> (project root), project-specific env vars, and bespoke setup scripts. While it contains real workflow steps (installing dependencies, checking Docker), the skill cannot be extracted unchanged to another project—all directory paths, config files, and scripts are kis-ai-extensions-specific. Per Devoxx Poland 2026 hybrid-doc rule, this fails the extractability test.",2026-06-28,2026-06-28
koreainvestment,kis-ai-extensions,agents/codex/commands/my-status/SKILL.md,off-topic-service,"32-line SKILL.md for querying KIS account status (balance, holdings, market indices). Contains command arguments tied to KIS API (balance, holdings, index subcommands) and JSON result interpretation. This is service-specific account query workflow, not JVM development guidance.",2026-06-28,2026-06-28
koreainvestment,kis-ai-extensions,shared/skills/kis-backtester/SKILL.md,off-topic-service,"287-line SKILL.md for backtesting trading strategies using the kis-ai-extensions ecosystem. While it contains substantive technical guidance (preset strategies, parameter optimization via Grid/Random search, result metrics interpretation: Sharpe, CAGR, max drawdown), the skill is entirely tied to KIS trading service and relies on Docker/Lean backtesting engine (a third-party service, not a JVM framework). The 10 presets, YAML strategy format, and backtester MCP tools are all service-specific. The methodological content (backtesting concepts, parameter tuning) is not JVM-specific—it's generic quantitative finance. Per Devoxx France 2026 rule, this is off-topic-service because the underlying service (KIS trading platform) is the subject, not JVM patterns.",2026-06-28,2026-06-28
